antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'beer', 'vinegar'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'vinegar'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'beer', 'games'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'games', 'milk'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'games'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'light bulbs', 'beer'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'light bulbs', 'milk'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'light bulbs'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'beer', 'magazines'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'milk', 'magazines'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'magazines'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'pears', 'beer'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'pears', 'milk'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'pears'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'pet food', 'beer'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'pet food', 'milk'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'pet food'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'power strips', 'beer'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'power strips', 'milk'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'power strips'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'beer', 'rolls'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'milk', 'rolls'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'rolls'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'tea', 'beer'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'tea', 'milk'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'tea'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'toothbrushes', 'beer'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'toothbrushes', 'milk'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'toothbrushes'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'beer', 'tuna'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'milk', 'tuna'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'tuna'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'beer', 'usb drives'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'milk', 'usb drives'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'usb drives'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'beer', 'vinegar'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'milk', 'vinegar'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'vinegar'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'bug spray', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'bug spray'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'cereal', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'cereal'}),"frozenset({'bread', 'milk'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'cleaning cloths', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'cleaning cloths'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'cookies', 'bread'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
"frozenset({'cough drops', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'cough drops'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'detergent', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'detergent'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'flour', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'flour'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'granola', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'granola'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'keyboard', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'keyboard'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'lamb', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'lamb'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'noodles', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'noodles'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'raspberries', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'raspberries'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'ribbon', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'ribbon'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'rice', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'rice'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'shampoo', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'shampoo'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'supplements', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'supplements'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'tape', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'tape'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'tools', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'tools'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'ziploc bags', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'ziploc bags'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'gift cards', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'gift cards'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'glue', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'glue'}),"frozenset({'bread', 'milk'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'napkins', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'napkins'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'pasta', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'pasta'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'pepper', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'pepper'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'bread', 'phone charger'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'phone charger'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'potting soil', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'potting soil'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'steak', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'steak'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'strawberries', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'strawberries'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'sunscreen', 'bread'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
frozenset({'sunscreen'}),"frozenset({'milk', 'bread'})",0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'yogurt', 'cake'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'cake', 'milk'})",frozenset({'yogurt'}),0.013157894736842105,0.05921052631578947,0.013157894736842105,1.0,16.88888888888889,1.0,0.012378808864265928,inf,0.9533333333333334,0.2222222222222222,1.0,0.6111111111111112
frozenset({'cake'}),"frozenset({'yogurt', 'milk'})",0.013157894736842105,0.03289473684210526,0.013157894736842105,1.0,30.400000000000002,1.0,0.012725069252077562,inf,0.9800000000000001,0.4,1.0,0.7
"frozenset({'diapers', 'cola'})",frozenset({'milk'}),0.1118421052631579,0.625,0.1118421052631579,1.0,1.6,1.0,0.04194078947368421,inf,0.4222222222222222,0.17894736842105263,1.0,0.5894736842105264
"frozenset({'cola', 'milk'})",frozenset({'diapers'}),0.125,0.5723684210526315,0.1118421052631579,0.8947368421052632,1.5632183908045978,1.0,0.040296052631578955,4.062500000000001,0.411764705882353,0.19101123595505617,0.7538461538461539,0.5450695704779189
"frozenset({'cola', 'soda'})",frozenset({'juice'}),0.013157894736842105,0.07236842105263158,0.013157894736842105,1.0,13.818181818181818,1.0,0.01220567867036011,inf,0.9400000000000001,0.1818181818181818,1.0,0.5909090909090909
"frozenset({'soda', 'juice'})",frozenset({'cola'}),0.013157894736842105,0.375,0.013157894736842105,1.0,2.6666666666666665,1.0,0.008223684210526315,inf,0.6333333333333333,0.03508771929824561,1.0,0.5175438596491229
"frozenset({'diapers', 'games'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'games', 'milk'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'games'}),"frozenset({'diapers', 'milk'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'light bulbs'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'light bulbs', 'milk'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'light bulbs'}),"frozenset({'diapers', 'milk'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'magazines'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'milk', 'magazines'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'magazines'}),"frozenset({'diapers', 'milk'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'pears', 'diapers'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'pears', 'milk'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'pears'}),"frozenset({'diapers', 'milk'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'pet food'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'pet food', 'milk'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'pet food'}),"frozenset({'diapers', 'milk'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'power strips', 'diapers'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'power strips', 'milk'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'power strips'}),"frozenset({'diapers', 'milk'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'rolls'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'milk', 'rolls'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'rolls'}),"frozenset({'diapers', 'milk'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'soda'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'soda', 'milk'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
